River,Year,Month,Day,Time_arrival,Time_departure,Airtemp_arrival,Airtemp_min,Airtemp_max,Cloud_cover_pcent ,Precipitation,Wind,Water_level,Discharge_m3_sec,Water_temperature_shore,VEMCO,RPM_arrival,RPM_departure,Operating_condition,Crew,Comments
Moses,2019,5,20,9:30,9:50,6.7,4.5,7,100%,yes,light,89,,6.1,,12.25,12.25,good,Pam,
Moses,2019,5,21,9:45,10:15,5,3.5,5.5,100%,yes,light,123,,5.1,,12,12,good,Dustin,Dirty
Moses,2019,5,22,,,,5,14.5,,,,139,,,,,,bad,Dustin,jam/shore unit
Moses,2019,5,23,,,,3,16.5,,,,131,,,,,,bad,Dustin,reset unit
Moses,2019,5,24,9:40,10:10,7.7,4.5,16,40%,no,moderate,121,,6.9,,11.5,11.5,good,Dustin,
Moses,2019,5,25,9:30,10:30,12,3,23,0%,no,calm,119,,7.7,,0,11.75,bad,Pam,jam
Moses,2019,5,26,9:25,9:45,9.9,9,12,100%,yes,calm,115,,8.3,,11.75,11.75,good,Pam,
Moses,2019,5,27,9:35,9:50,9,5,15,100%,no,strong,111,,7.5,,11.75,11.25,good,Pam,
Moses,2019,5,28,9:35,10:00,5.8,0.5,18,0%,no,light,107,,7.5,,11.25,11.25,good,Pam,
Moses,2019,5,29,9:50,10:20,12.8,1,17.5,0%,no,calm,99,,8.3,,11.75,11.75,good,Dustin,
Moses,2019,5,30,9:45,10:40,11.7,7,13,100%,no,light,99,,9.6,,10.5,11.5,good,Dustin,
Moses,2019,5,31,9:50,10:35,10.1,3,16.5,40%,n0,strong,95,,9.2,,10.5,10.75,good,Dustin,
Moses,2019,6,1,9:45,10:40,12.2,3,20,0%,no,calm,95,,9.6,,11.5,11.5,good,Dustin,
Moses,2019,6,2,10:00,11:15,9.6,6.5,11,100%,yes,light,91,,10,,11.25,11.25,good,Pam,
Moses,2019,6,3,9:45,10:20,8.4,6.5,11.5,100%,yes,light,91,,8.6,,0,11.25,bad,Pam,jam
Moses,2019,6,4,9:30,10:20,10.9,5.5,16,0%,no,light,91,,9,,11.5,11.5,good,Pam,
Moses,2019,6,5,9:45,10:30,6.2,4,17.5,100%,yes,light,91,,8.2,,11.25,11.25,good,Pam,APTN
Moses,2019,6,6,10:30,10:50,12,3.5,22,0%,no,calm,89,,10,,11.75,11.75,good,Dustin,
Moses,2019,6,7,10:35,11:15,16.4,3.5,21,0%,no,light,89,,11,,11,11.25,good,Dustin,
Moses,2019,6,8,10:30,10:50,14.1,6,20,0%,no,strong,85,,10.5,,10.75,11,good,Dustin,
Moses,2019,6,9,9:45,10:15,15,5,24.5,0%,no,light,84,,11.2,,10.5,10.5,good,Dustin,
Moses,2019,6,10,9:55,10:20,12.4,8,16,100%,no,strong,83,,12.3,,10.25,10.5,good,Pam,
Moses,2019,6,11,10:10,10:30,13.3,9,15.5,0%,no,strong,81,,13.2,,10.25,10.5,good,Pam,
Moses,2019,6,12,10:20,10:50,11.5,9,22,0%,no,heavy,81,,12.7,,10.25,10.75,good,Pam,
Moses,2019,6,13,10:25,11:10,16,11,23,0%,no,calm,81,,13.3,,10,10,good,Pam,
Moses,2019,6,14,9:40,10:00,12,10,15,100%,no,heavy,79,,13.6,,10,10,good,Dustin,end
Upsalquitch,2004,5,27,10:30,11:35,12,,,100,,NA,47,,9,,14,14,good,"Jen,Di,Bob,Paul",first day fishing
Upsalquitch,2004,5,28,9:30,11:35,11,,,100,,light east,47,,9,9.9,14,14,good,"Jen,Di,Bob",
Upsalquitch,2004,5,29,9:00,10:25,8,,,95,misty,light east,47,,8,9,14,14,good,"Jen,Di,Bob",
Upsalquitch,2004,5,30,9:00,11:00,10,,,100,misty,med west,48,,8,8,15,15,good,"Jen,Di,Bob, Jay",
Upsalquitch,2004,5,31,9:45,11:15,12,,,5,,NA,45,,8,9.1,14,14,good,"Jessica,Vic,Paul",
Upsalquitch,2004,6,1,9:00,10:40,11,,,50,,NA,40.5,,9,10.1,13.5,13.5,good,"Jessica,Vic,Paul",
Upsalquitch,2004,6,2,9:00,10:20,11,,,100,,NA,39.5,,9,10.1,14,14,good,"Jessica,Vic,Paul",
Upsalquitch,2004,6,3,9:15,10:45,10,,,95,light,NA,39,,8,9.2,15,15,good,"Jen,Di,Bob",
Upsalquitch,2004,6,4,9:10,10:00,14,,,20,,med east,40,,8,10.2,15,14.5,good,"Jen,Di,Bob","large inflatable buoy on leader on Camp Harmony side deflated, will replace tomorrow"
Upsalquitch,2004,6,5,9:15,11:00,12,,,0,,NA,39,,9,12.4,14,13.5,good,"Jen,Di,Bob",pulled unit into shore and replaced large inflatable buoy
Upsalquitch,2004,6,6,9:00,10:30,19,,,0,,NA,37,,11,14.2,13,13,good,"Jessica,Vic,Paul",
Upsalquitch,2004,6,7,9:00,10:20,11.5,,,75,,light west,36,,13,14,13,13,good,"Jessica,Vic,Paul",
Upsalquitch,2004,6,8,9:00,10:05,20,,,10,,NA,36,,12,12.8,12,12,good,"Jessica,Vic,Paul",
Upsalquitch,2004,6,9,9:40,11:10,24,,,75,,medeast,35,,12,14.8,13,12,good,"Jen,Di,Bob",
Upsalquitch,2004,6,10,9:10,10:25,13,,,0,,strong north,35,,12,14.5,12.5,12.5,good,"Jen,Di,Bob",
Upsalquitch,2004,6,11,9:10,10:00,13,,,70,,strong NE,32,,10,12.7,12.5,12.5,good,"Jen, Bob, Di",
Upsalquitch,2004,6,12,8:50,10:00,15,,,25,,medwest,30,,10,13,12.5,12,good,"Jessica,Vic,Paul",
Upsalquitch,2004,6,13,8:50,9:50,15,,,75,,NA,28,,11.5,14.4,12,11.5,good,"Jessica,Vic,Paul",
Upsalquitch,2004,6,14,8:50,9:50,17,,,100,,NA,27,,12,14.7,11.75,11.75,good,"Jessica,Vic,Paul",
Upsalquitch,2004,6,15,9:00,11:00,20,,,50,,NA,26,,13,14,12,12,good,"Jen,Di,Bob",
Upsalquitch,2005,5,28,9:40,15:00,11,,,100,showers,calm,82,,9,8,15.5,15.5,operating fully,"Bob,Jen,Di,Paul C",
Upsalquitch,2005,5,29,9:15,13:20,12,,,100,showers,calm,80,,9,8.7,15.5,15.5,operating fully,"Bob,Jen,Di,Paul C",
Upsalquitch,2005,5,30,9:20,13:35,16,,,100,0,calm,76,,9,10.6,15,16,operating fully,"Jess,Vic,Paul S,Paul C",
Upsalquitch,2005,5,31,9:10,14:10,17,,,10,0,calm,,,11,11.9,15.5,15.5,operating fully,"Jess,Vic,Paul S,Paul C",water level gauge missing
Upsalquitch,2005,6,1,9:15,13:20,17,,,0,0,calm,64,,12,13.1,14,14,operating fully,"Jess,Vic,Paul S,Paul C",water level guage replaced
Upsalquitch,2005,6,2,9:15,12:00,18,,,10,0,calm,63,,14,14.6,13.75,13.75,operating fully,"Bob,Jen,Di,Paul C",
Upsalquitch,2005,6,3,9:15,12:00,19,,,75,0,calm,57,,13,15.3,13.75,15.75,operating fully,"Bob,Jen,Di,Paul C",RST leader cables adjusted so unit more square to flow
Upsalquitch,2005,6,4,9:10,11:00,19.5,,,75,0,calm,55,,14,15.5,14.75,14.75,operating fully,"Bob,Jen,Di,Paul C",
Upsalquitch,2005,6,5,9:10,10:45,18,,,90,0,calm,54,,13.5,15,15,15,operating fully,"Jess,Vic,Paul S,Paul C",
Upsalquitch,2005,6,6,9:10,10:30,10,,,100,0,calm,51,,11.5,12.1,15,15,operating fully,"Jess,Vic,Paul S,Paul C",
Upsalquitch,2005,6,7,9:10,10:40,12.5,,,100,showers,calm,52,,9,10.4,15,15,operating fully,"Jess,Vic,Paul S,Paul C",
Upsalquitch,2005,6,8,9:15,10:15,19,,,100,0,light south,53,,12,13.1,14.75,14.75,operating fully,"Bob,Jen,Di,Paul C",
Upsalquitch,2005,6,9,9:15,10:45,15,,,50,0,calm,49,,12,14,14,14,operating fully,"Bob,Jen,Di,Paul C",
Upsalquitch,2005,6,10,9:15,10:30,23,,,50,0,calm,46,,14,15.9,13.5,13.5,operating fully,"Bob,Jen,Di,Paul C",
Upsalquitch,2005,6,11,9:05,10:35,18.5,,,40,0,calm,45,,16,18,13.25,13.25,operating fully,"Jess,Vic,Paul S,Paul C",
Upsalquitch,2005,6,12,9:00,10:30,15,,,50,0,calm,44,,16,17.2,13.25,13.25,operating fully,"Jess,Vic,Paul S,Paul C",
Upsalquitch,2005,6,13,9:15,10:25,12,,,100,showers,light east,44,,15,15.6,13.75,13.75,operating fully,"Jess,Vic,Paul S,Paul C",
Upsalquitch,2005,6,14,9:10,10:00,10,,,100,showers,calm,44,,14,12.5,13.5,13.5,operating fully,"Bob,Di,Paul C",
Upsalquitch,2005,6,15,8:10,9:00,14,,,100,0,light west,44,,11,11.8,13.5,13.5,operating fully,"Bob,Jen,Di,Paul C",
Upsalquitch,2005,6,16,9:00,9:45,12,,,100,0,calm,46,,11.5,11.4,13.25,13.25,operating fully,"Bob,Jen,Di,Paul C",
Upsalquitch,2005,6,17,9:30,10:15,11,,,100,showers,calm,61,,10,10.7,11,11,operating fully,"Jess,Vic,Paul S,Paul C",last day of operation
Upsalquitch,2007,5,24,9:30,12:35,12,,,80,0,calm,28,,7,10,15.5,16,operating fully,"Jenny, Dianne ,Lewis Jerome, Paul S, Jessica, Victor, Paul C",
Upsalquitch,2007,5,25,9:10,13:20,20,,,10,0,calm,25,,12,12.2,16,16,operating fully,"Jenny,Dianne,Lewis Jerome, Paul C",
Upsalquitch,2007,5,26,9:45,13:50,15,,,100,0,calm,19,,12,13.1,16,16,operating fully,"Jenny,Dianne,Lewis Jerome, Paul C",
Upsalquitch,2007,5,27,9:10,12:10,10,,,20,0,Light NW,14,,10,11.9,16,16,operating fully,"Jenny,Dianne,Lewis Jerome, Paul C",
Upsalquitch,2007,5,28,9:10,12:00,9,,,100,light,calm,10,,10,11.2,15.5,15.5,operating fully,"Jessica, Victor, Paul S, Paul C",
Upsalquitch,2007,5,29,9:10,12:10,12,,,98,light mist,Light NW,18,,10,10.6,16,16,operating fully,"Jessica, Victor, Paul S, Paul C",
Upsalquitch,2007,5,30,9:15,12:00,10,,,100,0,calm,13,,9,9.3,15.75,15.75,operating fully,"Jessica, Victor, Paul S, Paul C",
Upsalquitch,2007,5,31,9:05,10:40,11,,,80,0,calm,7,,9,10.2,15,15,operating fully,"Jenny,Dianne,Lewis Jerome, Paul C",
Upsalquitch,2007,6,1,9:10,10:45,12,,,50,0,calm,1,,10,12.1,14.5,14.5,operating fully,"Jenny,Dianne,Lewis Jerome, Paul C",water level measure moved out to deeper water new level 32cm
Upsalquitch,2007,6,2,9:10,11:20,11,,,50,0,calm,26,,10,12.1,13.5,14,operating fully,"Jenny,Dianne,Lewis Jerome, Paul C",reduced links on Murray Rd cable by 5 links
Upsalquitch,2007,6,3,9:10,10:20,16,,,0,0,light east,13,,10,12.5,0,14,jammed,"Jessica, Victor, Paul S, Paul C","wheel not rotating on arrival jammed by log, some resultant mortalities"
Upsalquitch,2007,6,4,9:05,10:50,15,,,5,0,calm,18.5,,12,12,14,14,operating fully,"Jessica, Victor, Paul S, Paul C",
Upsalquitch,2007,6,5,7:05,8:15,10,,,100,moderate,calm,20,,10,10.9,14,14,operating fully,"Jessica, Victor, Paul S, Paul C",
Upsalquitch,2007,6,6,9:39,10:40,13,,,100,0,calm,26.5,,12,12.9,14,14.5,operating fully,"Jenny,Dianne,Lewis Jerome, Paul C",
Upsalquitch,2007,6,7,9:00,9:50,13,,,5,0,"moderate n,w ",36.5,,12,13.3,12,12,operating fully,"Jenny,Dianne,Lewis Jerome, Paul C",
Upsalquitch,2007,6,8,9:00,10:00,12,,,5,0,calm,30,,12,13.6,11,12,operating fully,"Jenny,Dianne,Lewis Jerome, Paul C","reduced last link on Murray Rd cable, put chain on Camp Harmony side cable at 6 links, RPM increased by 1 RPM"
Upsalquitch,2007,6,9,9:00,9:30,15,,,5,0,calm,24,,13,14.5,13,13,operating fully,"Jessica, Victor, Paul S, Paul C",
Upsalquitch,2007,6,10,8:55,9:25,15,,,100,0,calm,19.5,,13,16.4,13,13,operating fully,"Jessica, Victor, Paul S, Paul C",
Upsalquitch,2007,6,11,9:00,9:25,15,,,0,0,calm,18,,14,17.3,13,13,operating fully,"Jessica, Victor, Paul S, Paul C",
Upsalquitch,2007,6,12,9:00,9:45,21,,,10,0,calm,13,,16,17.9,13,13,operating fully,"Jenny,Dianne, Paul S, Paul C",
Upsalquitch,2007,6,13,9:00,10:00,19,,,100,0,calm,9.5,,17,15.3,13,13,operating fully,"Jenny,Dianne,Lewis Jerome, Paul C",RST removed today
Upsalquitch,2008,5,27,9:15,12:00,10.2,,,100,showers,calm,62,,10.2,10.5,16,16,operating fully,"Dianne,Paul S, Jessica, Victor, Paul C",first day of fishing
Upsalquitch,2008,5,28,8:50,11:30,9.4,,,100,0,light north,62,,7.9,9.4,16,15.75,operating fully,"Dianne,Paul S, Jessica, Victor, Paul C",
Upsalquitch,2008,5,29,9:20,10:45,14.2,,,50,0,calm,55,,9.1,9.9,15,15,operating fully,"Dianne,Paul S, Jessica, Victor, Paul C",
Upsalquitch,2008,5,30,9:05,10:30,11.7,,,0,0,moderate east,50,,8.6,10.3,14.5,15,operating fully,"Jenny, Charlotte, Paul S, Paul C",
Upsalquitch,2008,5,31,8:55,11:10,10.5,,,90,0,calm,45,,9.6,10.3,14,16,operating fully,"Jenny, Charlotte, Paul S, Paul C",moved chain to leader on Camp Harmony side at 4th link
Upsalquitch,2008,6,1,9:10,10:15,11.2,,,100,showers,calm,45,,8.5,9.3,16.5,16,operating fully,"Jenny, Charlotte, Paul S, Paul C",
Upsalquitch,2008,6,2,9:00,10:15,10.5,,,100,0,calm,44,,8.7,9.5,16,16,operating fully,"Dianne,Paul S, Jessica, Victor, Paul C",
Upsalquitch,2008,6,3,9:05,10:00,12.8,,,80,0,calm,41,,8.9,10,15.25,15.25,operating fully,"Dianne,Paul S, Jessica, Victor, Paul C",wheel jammed by stick from 1700-1800 hrs
Upsalquitch,2008,6,4,8:50,9:40,12.2,,,70,0,calm,36,,9.2,11.2,15.25,15.25,operating fully,"Dianne,Paul S, Jessica, Victor, Paul C",
Upsalquitch,2008,6,5,9:00,9:45,12.3,,,20,0,light northerly,33,,10.1,12.4,15.25,15.25,operating fully,"Jenny, Charlotte, Paul S, Paul C",
Upsalquitch,2008,6,6,8:55,9:40,13,,,70,0,calm,30,,11.1,12.9,14,14,operating fully,"Jenny, Charlotte, Paul S, Paul C",
Upsalquitch,2008,6,7,7:00,8:00,16.8,,,15,0,calm,27,,11.6,12.8,13.5,13.5,operating fully,"Jenny, Charlotte, Paul S, Paul C",
Upsalquitch,2008,6,8,8:50,9:40,13,,,100,0,calm,26,,11.7,12.4,13.5,13.5,operating fully,"Dianne,Paul S, Jessica, Victor, Paul C",
Upsalquitch,2008,6,9,9:05,9:30,15.8,,,70,0,moderate northerly,40,,12,13.9,15,15,operating fully,"Dianne,Paul S, Jessica, Victor, Paul C","rained yesterday water level up 14cm, RPM increased by 1.5 RPM"
Upsalquitch,2008,6,10,9:00,9:55,13.2,,,100,showers,light northerly,34,,13.7,14.3,14.5,14.5,operating fully,"Dianne,Paul S, Jessica, Victor, Paul C",
Upsalquitch,2008,6,11,9:15,10:00,17.8,,,100,0,light northerly,32,,12.2,14.4,14.75,14.75,operating fully,"Jenny, Charlotte, Paul S, Paul C",
Upsalquitch,2008,6,12,9:00,9:30,16.8,,,10,0,moderate northerly,33,,13.6,15.2,14.75,14.75,operating fully,"Jenny, Charlotte, Paul S, Paul C",
Upsalquitch,2008,6,13,9:05,9:30,17.5,,,100,0,light,31,,12.7,14.7,14,14,operating fully,"Jenny, Charlotte, Paul S, Paul C",
Upsalquitch,2008,6,14,9:10,9:30,14.2,,,10,0,calm,24,,12.5,13.3,13.5,13.5,operating fully,"Dianne,Paul S, Jessica, Victor, Paul C",last day of fishing RST removed
Upsalquitch,2009,5,26,9:30,10:45,8.3,,,90,0,moderate NW,43,,7.9,9.1,15.25,15.25,operating fully,"Dianne,Paul S, Jessica, Jenny, Lewis, Paul C",first day of fishing
Upsalquitch,2009,5,27,9:00,10:10,7.7,,,90,0,calm,38,,8.3,9.2,15,15,operating fully,"Dianne,Paul S, Jessica, Charlotte, Paul C",
Upsalquitch,2009,5,28,9:00,10:00,19.5,,,15,0,calm,35,,8.8,10.6,15.5,15.5,operating fully,"Dianne,Paul S, Jessica, Jenny, Paul C",
Upsalquitch,2009,5,29,9:20,10:30,11.6,,,100,light,calm,32,,10.3,10.9,15,16,operating fully,"Dianne,Paul S, Jessica, Jenny, Paul C",
Upsalquitch,2009,5,30,9:00,10:35,11.8,,,100,misty,calm,55,,9,9.8,16,16,operating fully,"Lewis, Charlotte, Jenny, Paul C",rained all day yesterday
Upsalquitch,2009,5,31,9:10,10:15,14.2,,,50,0,light south,53,,9.6,10.9,15.5,15.5,operating fully,"Lewis, Charlotte, Jenny, Paul C",
Upsalquitch,2009,6,1,9:10,10:15,6.4,,,100,showers,light south,73,,9.2,10.1,16,17,operating fully,"Lewis, Charlotte, Jenny, Paul C",raining since yesterday afternoon
Upsalquitch,2009,6,2,9:00,10:40,15.4,,,10,0,moderate south,120,,8,8.9,,,jammed,"Dianne,Paul S, Jessica, Jenny, Paul C",water up a lot  40+ cm tree jammed in funnel will have to wait for water to drop to saw it off (water level estimated)
Upsalquitch,2009,6,3,9:10,9:40,12.7,,,30,0,calm,115,,8.2,9.6,,,jammed,"Dianne,Paul S, Jessica, Jenny, Paul C",water down a little tree jammed in funnel will have to wait for water to drop to saw it off (water level estimated)
Upsalquitch,2009,6,4,9:00,10:50,10.3,,,10,0,calm,84,,8.5,10.2,,15.5,jam removed,"Dianne,Paul S, Jessica, Jenny, Paul C","water level somewhat  lower, cleared jam reset water level gauge"
Upsalquitch,2009,6,5,9:00,9:25,14.1,,,0,0,calm,72.5,,9.1,10.9,16,16,operating fully,"Paul S, Charlotte, Jenny, Paul C",
Upsalquitch,2009,6,6,9:00,9:35,15.8,,,0,0,calm,62,,10.7,12.3,15.5,15.5,operating fully,"Lewis, Charlotte, Jenny, Paul C",
Upsalquitch,2009,6,7,9:00,9:25,12,,,0,0,calm,53,,10,12.5,13,13,operating fully,"Lewis, Paul S, Andrew, Ivan",
Upsalquitch,2009,6,8,8:55,9:40,7.5,,,90,0,moderate NE,45,,8,11,13,13,operating fully,"Lewis, Jessica, Diane, Jenny, Paul C, Ivan",
Upsalquitch,2009,6,9,8:50,9:30,9.8,,,5,0,calm,39,,9.2,10,13.5,13.5,operating fully,"Paul S, Jessica, Diane, Jenny, Paul C",
Upsalquitch,2009,6,10,8:55,9:25,8.8,,,100,showers,calm,34,,9.1,9.8,14,14,operating fully,,"last day fishing, wheel raised, removed June 11th"
Upsalquitch,2010,5,17,,,,,,0,0,,81,,11,10.7,16,,trap set,,trap set 1530 hrs
Upsalquitch,2010,5,18,9:15,12:00,10.6,,,20,0,calm,76,,9.3,10.8,16,16,operating fully,,"Lewis,Paul S,Jen,Charlotte,Paul C"
Upsalquitch,2010,5,19,9:00,12:30,14.6,,,60,0,calm,70,,10.4,11.9,16,16,operating fully,,"Lewis,Jen,Charlotte,Paul C"
Upsalquitch,2010,5,20,9:00,11:30,14.1,,,100,0,calm,66,,11.7,12.6,16,16,operating fully,,"Lewis,Jen,Charlotte,Paul C"
Upsalquitch,2010,5,21,7:00,9:15,4.9,,,0,0,calm,63,,5.9,11.6,15,15,operating fully,,"Paul S,Jess,Diane,Ivan,Andrew"
Upsalquitch,2010,5,22,7:15,8:45,6,,,75,0,calm,61,,9.9,12.4,14,14.5,operating fully,,"Paul S,Jess,Diane,Ivan,Andrew"
Upsalquitch,2010,5,23,9:15,10:30,23,,,25,0,calm,56,,13.2,15,14,14,operating fully,,"Paul S,Jess,Diane,Paul C"
Upsalquitch,2010,5,24,9:05,10:50,25.3,,,20,0,calm,52,,14.9,16.7,13.75,13.75,operating fully,,"Lewis,Jen,Charlotte,Paul C"
Upsalquitch,2010,5,25,9:20,10:15,12.4,,,100,light showers,calm,50,,14.1,14.9,14,14,operating fully,,"Lewis,Jen,Charlotte,Paul C"
Upsalquitch,2010,5,26,9:00,10:40,11.3,,,100,misty,light westerly,50,,12.4,13.4,14.5,14.5,operating fully,,"Lewis,Jess,Di,Charlotte,Paul C"
Upsalquitch,2010,5,27,9:00,10:45,17.4,,,15,0,calm,47,,11.5,13,14,14,operating fully,,"Paul S,Jess,Diane,Paul C"
Upsalquitch,2010,5,28,9:00,10:15,14.1,,,100,0,calm,43,,11.4,13.5,13,13,operating fully,,"Paul S,Jess,Jenny,Diane,Paul C"
Upsalquitch,2010,5,29,9:10,10:20,14.9,,,10,0,calm,40,,12.5,14.2,13,13,operating fully,,"Paul S,Jess,Jenny,Diane,Paul C"
Upsalquitch,2010,5,30,9:00,9:30,15,,,15,0,moderate easterly,38,,13.3,14,13,13,operating fully,,"Lewis,Jen,Charlotte,Paul C"
Upsalquitch,2010,5,31,9:00,9:30,15.7,,,5,0,calm,36,,12.2,13.9,13,13,operating fully,,"Lewis,Jen,Charlotte,Paul C"
Upsalquitch,2010,6,1,9:00,9:40,11.5,,,100,light showers,light northerly,34,,12.9,13.8,13,13,operating fully,,"Lewis,Jen,Charlotte,Jess,Di,Paul C"
Upsalquitch,2010,6,2,9:00,9:40,13.4,,,100,intermitent showers,light southerly,33,,12.2,12.4,13,13,operating fully,,"Lewis,Jen,Charlotte,Jess,Di,Paul C"
Upsalquitch,2012,5,16,,,,,,0,,,,,,9.9,,,trap set,,trap set 1900 hrs
Upsalquitch,2012,5,17,10:00,14:00,12.6,,,100,intermitent,,53,,9.3,10,15,12.5,operating fully,,"Jenny, Diane, Charlotte, Carl, Paul C"
Upsalquitch,2012,5,18,9:30,13:15,11.8,,,10,intermitent,light,51,,8.3,9.2,12.5,12.5,operating fully,,"Jenny, Diane, Charlotte, Carl, Paul C"
Upsalquitch,2012,5,19,9:10,12:00,13.4,,,75,0,calm,47,,9.3,10.5,12.5,13,operating fully,,"Jenny, Diane, Charlotte, Carl, Paul C"
Upsalquitch,2012,5,20,9:00,12:00,14.2,,,85,0,calm,44,,10.2,11.4,12,12,operating fully,,"Jenny, Diane, Charlotte, Carl, Paul C"
Upsalquitch,2012,5,21,9:20,12:10,13,,,0,0,calm,41,,11.2,13.2,11.75,10,operating fully,,"Jenny, Diane, Charlotte, Carl, Paul C"
Upsalquitch,2012,5,22,9:00,11:00,20.4,,,20,0,calm,38.5,,13.8,14.7,10,11,operating fully,,"Jenny, Diane, Charlotte, Carl, Paul C"
Upsalquitch,2012,5,23,9:10,10:30,13,,,100,drizzle,calm,40,,13.6,14.7,11,11.5,operating fully,,"Jenny, Diane, Charlotte, Carl, Paul C"
Upsalquitch,2012,5,24,9:10,10:15,16.5,,,0,0,calm,39,,12.8,14.3,11,11,operating fully,,"Jenny, Diane, Charlotte, Carl, Paul C"
Upsalquitch,2012,5,25,9:30,10:20,17.4,,,100,0,calm,35,,13.8,15.4,10,10,operating fully,,"Jenny, Diane, Charlotte, Carl, Paul C"
Upsalquitch,2012,5,26,9:25,9:50,21.5,,,90,0,calm,32,,15.7,16.1,10,,operating fully,,"Jenny, Diane, Charlotte, Carl, Paul C"
Upsalquitch,2013,5,11,,,,,,0,,,,,,7.8,,,trap set,,trap set 1600 hrs
Upsalquitch,2013,5,12,9:00,11:00,7.2,,,100,0,calm,69,,6.5,7.5,13,13,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",first day of fishing
Upsalquitch,2013,5,13,9:30,12:30,9.1,,,80,0,light,79,,7.3,8.4,14,14.5,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",funnel brushed some old didymo took off traction tape
Upsalquitch,2013,5,14,9:15,12:30,4.7,4,18,0,0,calm,76,,6.1,7.9,13,13,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",
Upsalquitch,2013,5,15,9:00,11:30,5.4,6,20,10,0,calm,71,,6.7,8.6,13,14,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",
Upsalquitch,2013,5,16,9:00,11:30,8.1,8,12,100,light,calm,67,,7.8,8.5,14,14,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",
Upsalquitch,2013,5,17,9:00,11:30,6.4,4,12,100,0,calm,68,,6.7,7.5,14.5,15,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",
Upsalquitch,2013,5,18,9:00,11:00,3,-1,12,0,0,calm,66,,5.9,7,13.5,14,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",
Upsalquitch,2013,5,19,9:00,11:00,2,-1,20,100,0,calm,62,,5.8,8,13,13,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",
Upsalquitch,2013,5,20,9:00,11:00,8.5,2,14,100,0,calm,59,,7.5,8.5,13,13,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",
Upsalquitch,2013,5,21,9:00,11:00,8.5,10,18,100,0,calm,58,,7,8.2,13,13,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",
Upsalquitch,2013,5,22,9:00,11:15,7,3,16,100,0,calm,56,,7.4,8.4,12,12,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",
Upsalquitch,2013,5,23,9:30,11:00,9.2,7,11,100,light,calm,55,,7.5,8.3,12,12,operating fully,"Diane, Charlotte,Carl, Mike",
Upsalquitch,2013,5,24,9:00,11:15,8.5,7,10,100,moderate,calm,61,,9,8.8,13,13,operating fully,"Jenny, Diane, Charlotte, Carl, Paul C, Mike A",
Upsalquitch,2013,5,25,9:30,12:30,6.4,5,8,100,light,calm,90,,7.2,7.8,14,14,cleaner jam,"Jenny,Charlotte, Diane, Mike. Paul","Water High' N Dirty, Raise Wheel, No Tagging"
Upsalquitch,2013,5,26,9:00,10:30,6,5,8,100,light,calm,,,7,6.5,,,wheel up,"Carl, Mike, Paul",clean debris at wheel
Upsalquitch,2014,6,2,,,,,,0,,,53,,,,12.5,,trap set,,trap set 1700 hrs
Upsalquitch,2014,6,3,9:00,11:00,18.2,,,100,0,calm,52,,11.6,,12,12,operating fully,"Diane, Charlotte, Paul S, Shelly, Charles, Paul C",first day of fishing
Upsalquitch,2014,6,4,9:00,10:30,13.5,,,100,0,calm,49,,11.9,,12,12,operating fully,"Diane, Paul S, Charles, Paul C",
Upsalquitch,2014,6,5,9:00,10:15,16.4,,,100,0,calm,47,,11.6,,11,11,operating fully,"Diane, Paul S, Charles, Paul C",
Upsalquitch,2014,6,6,9:00,10:20,16,,,100,showers,calm,47,,12.5,,11.5,11.25,operating fully,"Diane, Paul S, Charles, Paul C",
Upsalquitch,2014,6,7,9:00,10:15,16.3,,,100,0,calm,81,,10.7,,15,15,operating fully,"Jenny, Shelly, Charlotte Paul S, Paul C","RPM 14?, water level up 34cm due to rain , raised funnel as lot of larger debris in box and water still rising"
Upsalquitch,2014,6,8,9:00,10:00,15.4,,,5,0,calm,73,,11.3,,,,not operating,"Jenny, Shelly, Charlotte Paul S, Paul C",kept funnel up
Upsalquitch,2014,6,9,9:00,10:00,14.5,,,100,0,calm,66,,12.1,,,14.5,not operating,"Jenny, Shelly, Charlotte Paul S, Paul C",funnel lowered
Upsalquitch,2014,6,10,9:00,10:00,13.2,,,50,0,calm,61,,12.7,,13,13,operating fully,"Diane, Paul S,  Charles, Paul C",
Upsalquitch,2014,6,11,9:00,10:00,13.4,,,0,0,calm,57,,10.8,,12.5,,operating fully,"Diane, Paul S,  Charles, Paul C",last day fishing
Upsalquitch,2015,5,20,,,,,,0,,,,,,8.7,,,,,
Upsalquitch,2015,5,21,13:00,15:00,13,,,0,0,light,64,,,8.1,13,13,good,team 1,start
