"VESSEL_CODE"	"NAME"	"VESSEL_ID"
"#2B 1030"	"#2B 1030"	
"#32016"	"#32016"	
"#33642"	"#33642"	
"'TI GERRY"	"'TI GERRY"	
"( NO NAME )  ?"	"( NO NAME )  ?"	
"154534"	"JUST SLIPPIN"	"154534"
"154535"	"17A-1123"	"154535"
"154536"	"CAPE BREEZE 93"	"154536"
"154537"	"MISS DEBBIE SUE"	"154537"
"154538"	"TERRI NEALA"	"154538"
"154539"	"GAETAN R"	"154539"
"154540"		"154540"
"154541"	"CATHY A V"	"154541"
"154542"	"BAY QUEEN IV"	"154542"
"154543"		"154543"
"154545"		"154545"
"154546"		"154546"
"154547"	"21C-2609"	"154547"
"154548"		"154548"
"154549"	"P.T.M.B."	"154549"
"154550"	"FLASH ONE A"	"154550"
"154551"		"154551"
"154552"	"SCOTTISH PRIDE"	"154552"
"154553"	"MICHAEL & KEVIN"	"154553"
"154554"		"154554"
"154555"	"KRYSTLE B"	"154555"
"154556"	"SCOTTISH MIST"	"154556"
"154557"	"AMBER MIST"	"154557"
"154558"	"ERICA DAWN 11"	"154558"
"154560"	"7C 2132"	"154560"
"154561"	"7C-2140"	"154561"
"154562"	"BELLE D'ACADIE"	"154562"
"154565"	"HUNTER I"	"154565"
"154566"		"154566"
"154567"	"C.C.H."	"154567"
"154568"		"154568"
"154569"		"154569"
"154571"	"N.L.M."	"154571"
"154572"		"154572"
"154573"		"154573"
"154575"	"OUTCAST I"	"154575"
"154576"		"154576"
"154577"	"FORTUNE BAY 1"	"154577"
"154578"	"21A 1958"	"154578"
"154579"	"BARBARA CLARE"	"154579"
"154581"		"154581"
"154582"	"NARROW ESCAPE"	"154582"
"154583"		"154583"
"154584"		"154584"
"154585"		"154585"
"154586"	"CHRISTINE V"	"154586"
"154587"	"GRAND GALLOP"	"154587"
"154588"	"WESTERN WAVE"	"154588"
"154589"		"154589"
"154591"	"KINGS CATCH"	"154591"
"154592"		"154592"
"154593"		"154593"
"154596"		"154596"
"154597"		"154597"
"154598"	"1C-1194"	"154598"
"154599"		"154599"
"154600"	"EAGLE V"	"154600"
"154601"	"ISLAND GIRL 111"	"154601"
"154602"		"154602"
"154604"		"154604"
"154606"	"PAPAS DREAM"	"154606"
"154607"	"JONI PRISCILLA"	"154607"
"154608"		"154608"
"154609"		"154609"
"154610"		"154610"
"154613"	"ORKA"	"154613"
"154615"		"154615"
"154617"	"21C-2305"	"154617"
"154621"	"21C-3229"	"154621"
"154622"		"154622"
"154625"	"7C-2072"	"154625"
"154627"		"154627"
"154632"	"MISS RICHIBUCTO"	"154632"
"154633"	"MARTIN 2"	"154633"
"154638"	"AMANDA LADY"	"154638"
"154639"		"154639"
"154640"		"154640"
"154641"	"MV ACADIENNE GALE"	"154641"
"154643"		"154643"
"154644"		"154644"
"154646"		"154646"
"154647"		"154647"
"154649"	"21C3364"	"154649"
"154650"		"154650"
"154652"		"154652"
"154656"		"154656"
"154658"		"154658"
"154660"	"PRINCESS"	"154660"
"154661"	"69"	"154661"
"154662"	"GENA J  III"	"154662"
"154664"		"154664"
"154665"		"154665"
"154667"		"154667"
"154669"	"LADY KAYLA"	"154669"
"154670"		"154670"
"154672"	"SALT WATER DREAMS"	"154672"
"154673"	"LISA LYNN LINDA 1"	"154673"
"154674"	"6C-6088"	"154674"
"154676"		"154676"
"154677"		"154677"
"154678"		"154678"
"154679"	"21C-3516"	"154679"
"154680"	"JOEL A.V."	"154680"
"154681"	"HOLY TARA"	"154681"
"154682"	"2B-4832"	"154682"
"154684"	"21C-3260"	"154684"
"154685"	"21C3261"	"154685"
"154687"	"21C3315"	"154687"
"154688"	"OCEAN JEWEL"	"154688"
"154689"	"SAM 1"	"154689"
"154691"	"21C2790"	"154691"
"154692"		"154692"
"154693"	"LADY SIMONE"	"154693"
"154694"	"SILVER SIDE"	"154694"
"154695"	"21C3226"	"154695"
"154696"	"DESERT STORM 1"	"154696"
"154697"	"BRETT G 94"	"154697"
"154698"	"2B4758"	"154698"
"154703"		"154703"
"154704"		"154704"
"154705"		"154705"
"154707"	"21C3238"	"154707"
"154708"	"PRINCE OF PEACE"	"154708"
"154709"		"154709"
"154710"	"TYLER & AMBER"	"154710"
"154711"	"LE MARIN"	"154711"
"154712"	"1C1351"	"154712"
"154714"		"154714"
"154715"		"154715"
"154721"	"21C 3427"	"154721"
"154722"	"21C 280"	"154722"
"154723"		"154723"
"154725"		"154725"
"154727"	"DOUBLE HOOK UP"	"154727"
"154728"		"154728"
"154729"	"BRENDA-GILBERT"	"154729"
"154730"		"154730"
"154731"		"154731"
"154732"	"GILBERT G"	"154732"
"154733"	"21C490"	"154733"
"154735"	"7C2030"	"154735"
"154736"	"21C3136"	"154736"
"154737"	"LYNE JOSEE"	"154737"
"154740"	"JET F.X."	"154740"
"154741"		"154741"
"154742"		"154742"
"154747"	"46E14273"	"154747"
"154748"	"SEANNE I"	"154748"
"154749"		"154749"
"154750"	"STORMIN NORMAN  II"	"154750"
"154751"	"OCEAN PEACE"	"154751"
"154752"		"154752"
"154753"	"21C3378"	"154753"
"154755"		"154755"
"154756"	"SISTERS K"	"154756"
"154757"	"J.A.S. II"	"154757"
"154758"	"PEACEFUL RIVER"	"154758"
"154759"	"Z1C 2493"	"154759"
"154762"	"7C-1687"	"154762"
"154763"	"21C-3612"	"154763"
"154766"	"21C-3714"	"154766"
"154767"		"154767"
"154769"	"PROVOCANTE"	"154769"
"154770"	"21C3715"	"154770"
"154772"		"154772"
"154773"	"21C3716"	"154773"
"154775"		"154775"
"154776"	"LA PETITE PINOTTE"	"154776"
"154777"	"21C3721"	"154777"
"154778"		"154778"
"154779"		"154779"
"154780"	"21C3477"	"154780"
"154782"	"LEFT HANDER"	"154782"
"154784"		"154784"
"154789"		"154789"
"154790"		"154790"
"154792"		"154792"
"154793"		"154793"
"154795"		"154795"
"154796"		"154796"
"154797"	"7C-1885"	"154797"
"154798"		"154798"
"154799"		"154799"
"154800"		"154800"
"154801"	"L'HERITAGE"	"154801"
"154802"		"154802"
"154803"	"21C-3579"	"154803"
"154804"	"21C-3487"	"154804"
"154805"	"1C-1046"	"154805"
"154806"	"21C-2355"	"154806"
"154807"		"154807"
"154808"		"154808"
"154809"		"154809"
"154810"		"154810"
"154811"		"154811"
"154812"		"154812"
"154813"	"21C-2535"	"154813"
"154814"		"154814"
"154815"	"BILLY & JOSH"	"154815"
"154816"		"154816"
"154818"		"154818"
"154819"	"7C-2188"	"154819"
"154820"		"154820"
"154821"		"154821"
"154822"	"7C-2240"	"154822"
"154823"		"154823"
"154824"		"154824"
"154826"		"154826"
"154828"		"154828"
"154829"		"154829"
"154830"		"154830"
"154832"		"154832"
"154833"	"21C-3590"	"154833"
"154834"		"154834"
"154836"	"ALPINE"	"154836"
"154837"		"154837"
"154838"		"154838"
"154840"		"154840"
"154843"		"154843"
"154848"		"154848"
"154849"		"154849"
"154850"		"154850"
"154851"	"21C-3168"	"154851"
"154852"	"21C-3539"	"154852"
"154854"		"154854"
"154855"		"154855"
"154857"		"154857"
"154858"		"154858"
"154859"		"154859"
"154862"		"154862"
"154864"		"154864"
"154865"		"154865"
"154866"	"21C-2960"	"154866"
"154867"	"SEA WOLF XII"	"154867"
"154872"		"154872"
"154873"		"154873"
"154876"		"154876"
"154877"		"154877"
"154879"		"154879"
"154880"		"154880"
"154881"		"154881"
"154884"		"154884"
"154885"		"154885"
"154886"		"154886"
"154887"		"154887"
"154889"	"21C-3745"	"154889"
"154891"		"154891"
"154893"		"154893"
"154895"		"154895"
"154896"	"21C-3505"	"154896"
"154898"	"21C-168"	"154898"
"154902"		"154902"
"154903"	"21C-3724"	"154903"
"154904"		"154904"
"154907"	"21C-795"	"154907"
"154912"		"154912"
"154914"	"21C-2900"	"154914"
"154918"		"154918"
"154920"		"154920"
"154922"	"21C-2947"	"154922"
"154923"		"154923"
"154925"	"21C-3748"	"154925"
"154928"	"21C-3110"	"154928"
"154929"		"154929"
"154932"	"21C-3608"	"154932"
"154936"	"21C-2038"	"154936"
"154937"	"21C-2909"	"154937"
"154938"		"154938"
"154939"	"EVEN KEEL"	"154939"
"154942"	"21C3228"	"154942"
"154943"	"PIER-LUC JANICE"	"154943"
"154944"	"RIP ""N"" TEAR"	"154944"
"154946"		"154946"
"154947"		"154947"
"154948"		"154948"
"154950"	"21C-2802"	"154950"
"154951"	"19' DORY"	"154951"
"154952"		"154952"
"154953"		"154953"
"154958"		"154958"
"154959"		"154959"
"154962"		"154962"
"154964"		"154964"
"154965"		"154965"
"154966"	"KYLE'S FIRST"	"154966"
"154967"		"154967"
"154968"		"154968"
"154969"		"154969"
"154970"		"154970"
"154971"		"154971"
"154972"		"154972"
"154973"		"154973"
"154974"	"BENJAMIN L"	"154974"
"154975"		"154975"
"154977"		"154977"
"154979"	"T & C SPECIAL"	"154979"
"154980"		"154980"
"154981"	"FUZZ BUSTER"	"154981"
"154982"	"RICHARD'S PRIDE I"	"154982"
"154983"	"TIME N' TIDE"	"154983"
"154984"	"BOOGIE ON"	"154984"
"154985"	"BARBIE M"	"154985"
"154986"		"154986"
"154987"	"HAPPY WANDERER"	"154987"
"154988"	"WALIG"	"154988"
"154989"	"A.J. & KYLE"	"154989"
"154990"	"DANIE JANELLE"	"154990"
"154991"		"154991"
"154992"	"STEVEN III"	"154992"
"154993"	"KARAKE"	"154993"
"154994"	"C.H. NOEL"	"154994"
"154995"	"DAILY BREAD"	"154995"
"154996"		"154996"
"154997"	"JOSHUA C."	"154997"
"154998"		"154998"
"154999"	"PHIL'S FIRST"	"154999"
"155000"	"SEAGOLF"	"155000"
"155001"	"LE P'TIT DAUPHIN"	"155001"
"155002"	"MISS TIPI"	"155002"
"155003"	"MARCEL G"	"155003"
"155004"		"155004"
"155005"		"155005"
"155006"		"155006"
"155007"	"G.N.N."	"155007"
"155008"	"MARY K"	"155008"
"155009"		"155009"
"155011"	"24A-4244"	"155011"
"155012"	"TAYLOR A"	"155012"
"155013"	"DOMINIC MYLENE"	"155013"
"155014"	"LION KING"	"155014"
"155015"	"JASON & JOANNE"	"155015"
"155016"	"SLICKER CAT"	"155016"
"155017"	"SOLEIL DE MER"	"155017"
"155021"	"NESSA-NIQUE"	"155021"
"155022"	"RACHEL C"	"155022"
"155023"	"KIM ERIC L"	"155023"
"155024"	"FULL THROTTLE"	"155024"
"155025"	"ROAD RUNNER I"	"155025"
"155026"	"J.J.J."	"155026"
"155027"		"155027"
"155028"	"MARIE P MARCO"	"155028"
"155029"	"CLAUDETTE ANNE"	"155029"
"155030"	"CUJO"	"155030"
"155031"	"MV DOMINIQUE L"	"155031"
"155032"	"BEACH BABY"	"155032"
"155033"	"FRASER BOYS"	"155033"
"155034"	"2B-4795"	"155034"
"155035"	"BREAKIN WAVES"	"155035"
"155036"	"GRAND MASTER"	"155036"
"155037"	"ALICIA DAWN 94"	"155037"
"155038"	"KILLER WHALE"	"155038"
"155039"	"BOO BOO"	"155039"
"155040"	"TOPANGA SEA"	"155040"
"155041"	"GE'BOU"	"155041"
"155042"	"TANIA-SERGE"	"155042"
"155043"	"FLYING SPRAY III"	"155043"
"155044"	"ALISON NICOLE"	"155044"
"155046"	"HAYLEY & NOAH"	"155046"
"155047"	"2B-4956"	"155047"
"155048"	"DAWN BREAKER"	"155048"
"155049"	"FIRST CHOICE II"	"155049"
"155050"	"MARY AND ELIZABETH"	"155050"
"155051"	"FEELIN FREE II"	"155051"
"155052"	"AMEDE D II"	"155052"
"155053"	"ALLAIN R 11"	"155053"
"155054"	"MAG-M"	"155054"
"155055"	"MARY A V"	"155055"
"155056"	"21A-1089"	"155056"
"155057"	"CAROL R III"	"155057"
"155058"	"DARREN II"	"155058"
"155060"	"PATRICK G"	"155060"
"155061"	"ROBERT H II"	"155061"
"155062"	"JANE DIANE"	"155062"
"155063"	"PIER LUC"	"155063"
"155064"	"MORNING DOVE I"	"155064"
"155065"	"KEVIN MICHAEL"	"155065"
"155066"	"STRAIT TREK 94"	"155066"
"155067"	"CAPE TOKER"	"155067"
"155068"	"M.R.T. II"	"155068"
"155070"	"LECLAIR IV"	"155070"
"155071"	"SKIPPER II"	"155071"
"155072"	"NICHOLE DAWN II"	"155072"
"155073"	"SPLISH SPLASH"	"155073"
"155074"	"YOGI'S DREAM"	"155074"
"155075"	"KEY WEST 1"	"155075"
"155076"	"MRS. T"	"155076"
"155078"	"21G-3637"	"155078"
"155080"	"TAKE FIVE"	"155080"
"155081"	"DOC. BREAU"	"155081"
"155082"	"LUCKY DOLLAR"	"155082"
"155083"	"1C-619"	"155083"
"155084"	"MY FOUR LADIES"	"155084"
"155085"	"BROWN EYED GIRL"	"155085"
"155086"	"IT'S ME NO 1"	"155086"
"155087"	"M.R.B."	"155087"
"155088"	"BAY PIRATE"	"155088"
"155090"	"MARIE PHILIPPE I"	"155090"
"155091"		"155091"
"155092"	"R C L"	"155092"
"155093"	"BOUNTY HUNTER I"	"155093"
"155094"	"S.M.J."	"155094"
"155096"	"SADDIE'S PRIDE"	"155096"
"155097"	"DON LADY"	"155097"
"155098"	"WILD WINDS"	"155098"
"155099"	"BAY LIGHT"	"155099"
"155100"	"2B-4515"	"155100"
"155101"		"155101"
"155102"	"SPRAY MAKER"	"155102"
"155103"	"CODY RAY"	"155103"
"155104"	"7C-1307"	"155104"
"155105"	"FREE WILLY"	"155105"
"155106"	"21C-2783"	"155106"
"155107"	"TOPGUN"	"155107"
"155109"	"SHIELA V #II"	"155109"
"155110"		"155110"
"155111"		"155111"
"155112"	"K.M.K."	"155112"
"155114"	"21C3759"	"155114"
"155115"	"MARLENE ELAINE"	"155115"
"155116"	"GULF STREAM I"	"155116"
"155117"	"1C-1703"	"155117"
"155118"	"BARGE I"	"155118"
"155119"	"BRANDY & THE BOYS"	"155119"
"155120"	"EMILY ANNE II"	"155120"
"155121"	"KNOCK ON WOOD"	"155121"
"155122"	"M.W.D. NO 2"	"155122"
"155123"	"DANIEL S. I"	"155123"
"155124"	"MEDARD JULIEN"	"155124"
"155125"		"155125"
"155128"	"NO PROBLEM"	"155128"
"155129"		"155129"
"155130"		"155130"
"155131"	"LADY SHELBY"	"155131"
"155132"	"WEAK COMFORT EH!"	"155132"
"155133"	"START ME UP"	"155133"
"155134"	"2B-4300"	"155134"
"155135"	"FISHERMEN THREE"	"155135"
"155136"	"TAYLOR MADE I"	"155136"
"155137"		"155137"
"155138"	"NOW N THEN"	"155138"
"155139"		"155139"
"155140"	"LITTLE J.R. 1"	"155140"
"155141"		"155141"
"155142"	"MISS ANNE MARIE"	"155142"
"155143"	"MISS KATIE I"	"155143"
"155144"	"JENNY WREN I"	"155144"
"155145"		"155145"
"155146"	"MARY JANE"	"155146"
"155147"	"ERIC I"	"155147"
"155148"		"155148"
"155149"	"1C-1704"	"155149"
"155150"	"D'UNE LAME A L'AUTRE"	"155150"
"155152"	"CELTIC PRIDE"	"155152"
"155154"	"L.J. ROSE I"	"155154"
"155155"	"M.K.D."	"155155"
"155156"	"ESTER CHAILYN"	"155156"
"155157"	"HOLLY MARIA"	"155157"
"155158"		"155158"
"155159"	"ALEX & WILLIE"	"155159"
"155160"		"155160"
"155161"	"4 N R"	"155161"
"155162"	"PAPPYS PRIDE"	"155162"
"155163"	"SYDNEY NICOLE"	"155163"
"155164"	"J.K.F.R.B."	"155164"
"155165"	"2B-4991"	"155165"
"155166"	"2B-2914"	"155166"
"155167"	"2B-4993"	"155167"
"155168"	"2B 3647"	"155168"
"155169"		"155169"
"155171"	"TREND BREAKER"	"155171"
"155173"	"MORNING DESIRE"	"155173"
"155174"	"2B-4122"	"155174"
"155175"	"SEBASTIEN C"	"155175"
"155176"	"6C-4521"	"155176"
"155177"	"RYAN RONNIE"	"155177"
"155178"	"WIND GAMBLER"	"155178"
"155179"	"STEPPING STONE '95"	"155179"
"155180"		"155180"
"155181"	"KK'S SHIP"	"155181"
"155182"	"TJK"	"155182"
"155183"		"155183"
"155184"		"155184"
"155185"	"2B-5007"	"155185"
"155186"	"2B-4323"	"155186"
"155187"	"2B-5014"	"155187"
"155190"	"2B-3898"	"155190"
"155191"	"2B-2617"	"155191"
"155192"	"2B-5019"	"155192"
"155193"	"2B-4236"	"155193"
"155194"	"2B-4257"	"155194"
"155195"	"2B-2572"	"155195"
"155196"	"2B-7431"	"155196"
"155197"	"2B-2527"	"155197"
"155198"	"DORY"	"155198"
"155199"	"2B-3681"	"155199"
"155200"	"2B-2573"	"155200"
"155201"	"2B-2571"	"155201"
"155202"	"2B-4150"	"155202"
"155205"		"155205"
"155216"	"2B-4794"	"155216"
"155217"	"2B-4793"	"155217"
"155218"	"2B-4786"	"155218"
"155227"	"2B-4768"	"155227"
"155229"	"2B5034"	"155229"
"155230"	"2B-5025"	"155230"
"155231"		"155231"
"155232"	"2B4087"	"155232"
"155233"	"2B-4790"	"155233"
"155234"	"1B-2054"	"155234"
"155235"	"2B-4480"	"155235"
"155237"	"WHITE WATER CRADLE"	"155237"
"155238"	"2B-5065"	"155238"
"155239"	"2B-4637"	"155239"
"155240"	"2B-4235"	"155240"
"155241"	"2B4933"	"155241"
"155242"	"2B 5135"	"155242"
"155244"	"2B-2567"	"155244"
"155245"	"2B-5138"	"155245"
"155246"	"2B-4517"	"155246"
"155247"	"2B-4926"	"155247"
"155248"	"SEAVIEW BREEZE"	"155248"
"155249"	"2B4642"	"155249"
"155250"	"2B2335"	"155250"
"155251"	"2B"	"155251"
"155252"	"2B-5153"	"155252"
"155253"	"LETS GO I"	"155253"
"155254"	"2B5161"	"155254"
"155255"		"155255"
"155258"	"2B 4068"	"155258"
"155259"	"PEPE'S PRIDE"	"155259"
"155260"	"MARTINA II"	"155260"
"155261"	"DORY"	"155261"
"155262"	"2B-4295"	"155262"
"155271"	"HEIDI HO"	"155271"
"155272"	"LADY TARA NO 1"	"155272"
"155273"		"155273"
"155274"		"155274"
"155275"		"155275"
"155276"	"RANDY MICHELLE"	"155276"
"155277"	"GABRIEL MARTIN"	"155277"
"155278"	"TOMORROW'S HOPE"	"155278"
"155279"	"EMPTY POCKETS"	"155279"
"155280"		"155280"
"155283"	"2B-4920"	"155283"
"155288"	"FRESH PRINCE"	"155288"
"155289"	"PRIDE OF RICE POINT"	"155289"
"155290"		"155290"
"155291"		"155291"
"155292"	"21C-2784"	"155292"
"155293"		"155293"
"155294"		"155294"
"155296"	"CAPE FEAR"	"155296"
"155297"	"MONIQUE D"	"155297"
"155298"		"155298"
"155299"	"LADY DANIELLE G"	"155299"
"155300"		"155300"
"155302"	"21C-2808"	"155302"
"155304"		"155304"
"155305"	"SNAFU"	"155305"
"155306"	"2B4917"	"155306"
"155307"	"OYSTER KING"	"155307"
"155308"	"PRIDE OF GULF"	"155308"
"155309"		"155309"
"155312"	"21C-3502"	"155312"
"155314"	"SAND SHARK 95"	"155314"
"155315"	"THE DORY"	"155315"
"155316"		"155316"
"155317"	"KATIE & FRANKIE"	"155317"
"155318"		"155318"
"155319"	"ALEXANDER B II"	"155319"
"155321"	"RIVER RAT"	"155321"
"155322"	"1C-891"	"155322"
"155323"	"21C-3280"	"155323"
"155324"	"MEGOFISH"	"155324"
"155325"	"MISTY GRAY I"	"155325"
"155326"	"DISTANT THUNDER I"	"155326"
"155327"	"ALLAIN L."	"155327"
"155328"		"155328"
"155329"		"155329"
"155330"		"155330"
"155331"	"LONG TONG"	"155331"
"155333"	"VOGUE BLEU"	"155333"
"155335"	"SHANE'S PRIDE"	"155335"
"155336"	"MICAH & JUSTIN"	"155336"
"155337"	"LEANDRE'S PRIDE"	"155337"
"155338"	"21C-3743"	"155338"
"155339"		"155339"
"155341"	"GONE WITH THE WIND"	"155341"
"155342"		"155342"
"155343"		"155343"
"155344"	"BETSY"	"155344"
"155345"	"G.S.M. 1"	"155345"
"155346"		"155346"
"155348"		"155348"
"155349"	"WILD THING 1"	"155349"
"155350"	"LITTLE RASCALS I"	"155350"
"155351"	"MELANISE"	"155351"
"155352"		"155352"
"155353"	"CAPE LIGHT II"	"155353"
"155354"	"PRIM LADY"	"155354"
"155357"	"TIMEX 1"	"155357"
"155358"		"155358"
"155359"	"RYAN S"	"155359"
"155360"	"L'ACADI'JIN"	"155360"
"155361"		"155361"
"155362"		"155362"
"155363"	"CELINA CHRISTIEN"	"155363"
"155365"	"MARIELLE MARIO"	"155365"
"155368"		"155368"
"155369"	"MURRAY'S DREAM"	"155369"
"155370"		"155370"
"155371"		"155371"
"155372"		"155372"
"155373"		"155373"
"155374"	"OLA MARTIN"	"155374"
"155376"		"155376"
"155380"		"155380"
"155381"		"155381"
"155383"		"155383"
"155384"		"155384"
"155387"	"LADY NATHALIE"	"155387"
"155388"	"WILLIE T"	"155388"
"155389"	"KAOS"	"155389"
"155390"	"JESSICA & JUSTIN"	"155390"
"155391"	"R.D.M.-H."	"155391"
"155392"	"CHAUTAUQUA II"	"155392"
"155393"	"KTX"	"155393"
"155394"	"REBECCA L"	"155394"
"155395"	"1A1850"	"155395"
"155396"	"LUC 1"	"155396"
"155397"	"B & J'S PROVIDER"	"155397"
"155398"	"PAUL V"	"155398"
"155399"	"LORRAINE & VICTOR"	"155399"
"155400"	"R.B.M."	"155400"
"155401"	"NOVEMBER RAIN"	"155401"
"155402"	"LE STEPHANYE DYANNE"	"155402"
"155403"		"155403"
"155404"		"155404"
"155405"	"HOPE & KRIS"	"155405"
"155406"	"SUD-ES"	"155406"
"155407"		"155407"
"155408"	"LADY JESSICA"	"155408"
"155409"	"TIM MINDY I"	"155409"
"155410"	"V.J.D. 1"	"155410"
"155411"		"155411"
"155412"	"BERTIN"	"155412"
"155413"		"155413"
"155414"		"155414"
"155415"	"GRAY & SON"	"155415"
"155416"	"MOULDED MAGIC"	"155416"
"155417"	"JEREMY BRENT"	"155417"
"155418"	"SSSG"	"155418"
"155419"	"GLASS ANGEL"	"155419"
"155420"	"6C5577"	"155420"
"155421"	"AMY-ANNICA"	"155421"
"155422"		"155422"
"155423"		"155423"
"155424"		"155424"
"155425"	"MY GIRL IV"	"155425"
"155426"	"AUTMN BREEZE"	"155426"
"155427"		"155427"
"155428"	"MISS GISELLE"	"155428"
"155429"	"LADY SASHA"	"155429"
"155430"		"155430"
"155431"		"155431"
"155432"		"155432"
"155433"		"155433"
"155434"	"BLACKY II"	"155434"
"155435"	"JOUPY"	"155435"
"155436"	"6C5325"	"155436"
"155437"		"155437"
"155438"	"BEEP-BEEP"	"155438"
"155439"	"MATHIEU MARIO"	"155439"
"155440"		"155440"
"155441"		"155441"
"155442"		"155442"
"155443"	"LE THIBODEAU"	"155443"
"155444"		"155444"
"155445"	"R.J.R."	"155445"
"155446"	"CYNTHIA 1"	"155446"
"155447"	"MME ALFREDA"	"155447"
"155448"	"6C4371"	"155448"
"155449"		"155449"
"155450"		"155450"
"155451"		"155451"
"155452"		"155452"
"155453"		"155453"
"155454"		"155454"
"155455"		"155455"
"155456"		"155456"
"155457"		"155457"
"155458"		"155458"
"155459"		"155459"
"155460"		"155460"
"155461"		"155461"
"155462"	"SYLVIE M"	"155462"
"155463"	"THEE LADY SAM"	"155463"
"155464"	"WHITE SKIPPER"	"155464"
"155465"	"LAZE C"	"155465"
"155466"	"BERNICE DAWN 1"	"155466"
"155467"	"6C 6610"	"155467"
"155468"	"CONDARVY"	"155468"
"155469"	"BRITTANY & BRENDON"	"155469"
"155470"		"155470"
"155471"	"MR MAGOO"	"155471"
"155472"	"SCOW"	"155472"
"155473"	"LAGITANE IV"	"155473"
"155474"		"155474"
"155475"		"155475"
"155476"	"SEA SURFER M"	"155476"
"155477"	"ORCA WHALE"	"155477"
"155478"	"MISS SARA I"	"155478"
"155479"		"155479"
"155480"	"1997-4"	"155480"
"155481"		"155481"
"155482"	"L'ISTORLET 11"	"155482"
"155483"	"MARC & DENIS"	"155483"
"155484"	"NATHALIE L"	"155484"
"155485"	"LE P'TIT JULIEN"	"155485"
"155486"	"AGNES S"	"155486"
"155487"	"HANNAH MARGARET"	"155487"
"155488"		"155488"
"155489"		"155489"
"155490"		"155490"
"155491"		"155491"
"155492"		"155492"
"155493"		"155493"
"155494"		"155494"
"155495"		"155495"
"155496"		"155496"
"155497"	"LE PECHEUR ACADIEN"	"155497"
"155498"	"B.T.R."	"155498"
"155499"	"NATACHA GAETAN"	"155499"
"155500"	"1C2253"	"155500"
"155501"	"JASON JOSEE"	"155501"
"155502"	"TARA & LISA"	"155502"
"155503"		"155503"
"155504"	"N.J.M.J."	"155504"
"155505"	"LADY VICKY 1"	"155505"
"155506"	"BUDDY"	"155506"
"155507"	"LE P'TIT ACADIEN"	"155507"
"155508"	"ERNE 111"	"155508"
"155509"	"LADY NADIA 98"	"155509"
"155510"	"RAMBO"	"155510"
"155511"	"MAURICE C"	"155511"
"155512"		"155512"
"155513"		"155513"
"155514"		"155514"
"155515"	"PATRICK 11"	"155515"
"155516"		"155516"
"155517"	"ISLAND ANGEL 98"	"155517"
"155518"	"MISS SAVANAH"	"155518"
"155519"		"155519"
"155520"	"JOANNE & BROS 111"	"155520"
"155521"		"155521"
"155522"	"VASATAMC"	"155522"
"155523"		"155523"
"155524"		"155524"
"155525"	"ALEX T # 1"	"155525"
"155526"		"155526"
"155527"		"155527"
"155528"		"155528"
"155529"	"JOSETTE D #1"	"155529"
"155530"		"155530"
"155531"		"155531"
"155532"		"155532"
"155533"		"155533"
"155534"	"SEA KING 98"	"155534"
"155535"		"155535"
"155536"	"KENNETH NO 1"	"155536"
"155537"	"TOULADI II"	"155537"
"155538"		"155538"
"155539"	"JAMIE TRISHA SAMUEL"	"155539"
"155540"	"MELISE HELENE"	"155540"
"155541"	"H.M.C.L."	"155541"
"155542"		"155542"
"155543"		"155543"
"155544"	"JANICE III"	"155544"
"155545"		"155545"
"155546"		"155546"
"155547"		"155547"
"155548"		"155548"
"155549"		"155549"
"155550"		"155550"
"155551"	"DANIEL & BRANDON"	"155551"
"155552"		"155552"
"155553"		"155553"
"155554"		"155554"
"155555"		"155555"
"155556"		"155556"
"155557"	"ISELLE 1"	"155557"
"155558"	"NICHOLAS-OLIVIA"	"155558"
"155559"	"GERMAIN - JANIE"	"155559"
"155560"	"DESPERADO 99"	"155560"
"155561"		"155561"
"155562"	"COASTAL BREEZE"	"155562"
"155563"	"MANON 99"	"155563"
"155564"	"LEON & LUC"	"155564"
"155565"	"MILLENNIUM II"	"155565"
"155566"	"LUCAS '99"	"155566"
"155567"	"MR LITE M"	"155567"
"155568"		"155568"
"155569"	"L'ETOILE DU DETROIT"	"155569"
"155570"	"OAK POINT FISHER"	"155570"
"155571"	"WEE LADDIE"	"155571"
"155572"	"GHOST 99"	"155572"
"155573"	"MRS T SPECIAL"	"155573"
"155574"		"155574"
"155575"		"155575"
"155578"		"155578"
"155579"		"155579"
"155580"		"155580"
"155581"		"155581"
"155582"		"155582"
"155583"		"155583"
"155584"		"155584"
"155585"		"155585"
"155586"	"CANISTO"	"155586"
"155587"		"155587"
"155588"		"155588"
"155589"		"155589"
"155590"		"155590"
"155591"	"GEORGES & DIANE"	"155591"
"155592"	"SEA PEARL III"	"155592"
"155593"		"155593"
"155594"		"155594"
"155780"	"ISLAND BREEZE I"	"155780"
"155781"	"G.M.C. 1"	"155781"
"155783"	"21C-2190"	"155783"
"155784"	"L'OURAGAN"	"155784"
"155785"	"YVES B"	"155785"
"155786"	"1C-1759"	"155786"
"155788"	"MISS JOLENE"	"155788"
"155789"	"S.J.S."	"155789"
"155790"	"HILDA-VANESSA"	"155790"
"155791"	"11C-160"	"155791"
"155792"		"155792"
"155794"		"155794"
"155795"	"LESLIE ANN"	"155795"
"155796"	"21C-3735"	"155796"
"155798"		"155798"
"155801"	"21C-3496"	"155801"
"155802"		"155802"
"155803"		"155803"
"155804"	"7C-1449"	"155804"
"155807"		"155807"
